,speed,gust,visibility,ceiling,cover,precipitation,obscuration,thunderstorms,snow,clouds,reason,fuel,holding_flights
33555,1.03,0.0,3000.0,3048.0,0.0,False,True,False,False,False,,843.0154639359947,1.0
33556,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33557,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,128.61169045915128,1.0
33558,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1990.0201943660177,8.0
33559,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33560,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,115.31569480116242,1.0
33561,1.03,0.0,50.0,30.0,6.0,False,True,False,False,False,,1243.462065608721,3.0
33562,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33563,1.03,0.0,50.0,30.0,8.0,False,True,False,False,False,Weather,2194.448385832992,5.0
33564,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2760.98218862452,11.0
33565,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,135.30338281030222,1.0
33566,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1250.81319629353,6.0
33567,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33568,0.0,0.0,100.0,30.0,8.0,False,True,False,False,False,Weather,1213.7595909745885,4.0
33569,7.2,0.0,1200.0,91.0,6.0,True,True,False,True,False,,103.05379007928104,1.0
33570,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4381.775494097537,15.0
33571,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33572,0.0,0.0,700.0,30.0,6.0,False,True,False,False,False,Weather,75.74215317383054,1.0
33573,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,153.11916035058087,1.0
33574,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33575,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3055.054031542152,12.0
33576,1.54,0.0,3500.0,305.0,6.0,False,True,False,False,False,,625.1335905335478,2.0
33577,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33578,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,42.82897459071452,1.0
33579,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33580,3.09,0.0,2500.0,91.0,6.0,False,True,False,False,False,,7.688938825644628,1.0
33581,1.03,0.0,1100.0,3048.0,0.0,False,True,False,False,False,,110.99698405239492,1.0
33582,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33583,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,7410.033391571859,18.0
33584,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,6867.952135288374,25.0
33585,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.4150095237604,1.0
33586,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33587,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,63.92246449534788,1.0
33588,0.51,0.0,2200.0,3048.0,0.0,False,True,False,False,False,,900.5306929465694,6.0
33589,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4613.70143235683,16.0
33590,1.54,0.0,1200.0,3048.0,2.0,False,True,False,False,False,,1497.4414068943142,4.0
33591,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33592,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,173.31942363786638,1.0
33593,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33594,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.8436386736374,1.0
33595,2.06,0.0,9999.0,1036.0,6.0,False,False,False,False,False,,106.467463120667,1.0
33596,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,372.5705901115305,2.0
33597,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33598,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33599,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.53632295022392,1.0
33600,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,777.0846035893564,1.0
33601,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33602,7.72,0.0,9000.0,3048.0,2.0,False,False,False,False,False,,,
33603,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,117.13667218335056,1.0
33604,1.03,0.0,450.0,30.0,10.0,False,True,False,False,False,Weather,,
33605,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33606,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,239.9070304087308,3.0
33607,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33608,5.66,0.0,2500.0,122.0,6.0,True,True,False,False,False,,310.6670695011862,1.0
33609,0.51,0.0,300.0,30.0,10.0,False,True,False,False,False,Weather,473.8984480941658,2.0
33610,2.57,0.0,5000.0,3048.0,2.0,False,True,False,False,False,,779.8222656671054,1.0
33611,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33612,2.06,0.0,900.0,30.0,6.0,False,True,False,False,False,Weather,264.82196143186826,3.0
33613,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,286.78204226235414,3.0
33614,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33615,5.14,0.0,9999.0,792.0,8.0,False,False,False,False,False,,110.68145301594484,1.0
33616,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,66.40078992869473,1.0
33617,7.2,0.0,3300.0,152.0,8.0,True,True,False,True,False,,95.92851553772748,1.0
33618,10.8,16.98,9999.0,1189.0,6.0,True,False,False,False,False,,64.80529122004465,1.0
33619,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33620,5.66,10.8,9999.0,762.0,8.0,False,False,False,False,False,,57.25186546563274,1.0
33621,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,97.47429154941231,2.0
33622,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33623,10.29,0.0,9999.0,549.0,6.0,True,False,False,True,False,,217.32571076521893,1.0
33624,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.33369441541338,1.0
33625,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33626,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,42.53732830821289,1.0
33627,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33628,6.69,0.0,1700.0,152.0,8.0,True,False,False,True,False,,122.24964511921452,1.0
33629,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,10.010931289666283,1.0
33630,2.06,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,85.89346645215981,1.0
33631,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,158.4838594100803,1.0
33632,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33633,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33634,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1.662141048530759,1.0
33635,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33636,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.56726567097492,1.0
33637,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33638,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33639,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33640,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33641,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33642,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33643,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33644,1.54,0.0,8000.0,3048.0,0.0,False,False,False,False,False,,123.08732456445416,1.0
33645,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,82.15042956725242,1.0
33646,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,144.36491803328792,1.0
33647,6.17,0.0,9999.0,2134.0,6.0,False,False,False,False,False,,132.67465704079092,1.0
33648,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,122.10801477623596,1.0
33649,2.57,0.0,400.0,0.0,6.0,False,True,False,False,False,,17.76560844533748,1.0
33650,6.17,0.0,9999.0,213.0,6.0,True,False,False,True,False,,,
33651,2.57,0.0,9999.0,3048.0,8.0,False,False,False,False,False,,80.66102272580764,1.0
33652,4.63,0.0,7000.0,1676.0,6.0,True,False,False,True,False,,437.9908072310411,2.0
33653,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,370.86164114144,1.0
33654,1.03,0.0,9000.0,640.0,8.0,False,False,False,False,False,,236.44362965082144,1.0
33655,1.54,0.0,6000.0,3048.0,0.0,False,False,False,False,False,,,
33656,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,6018.322398124441,8.0
33657,1.54,0.0,4000.0,3048.0,0.0,False,True,False,False,False,,,
33658,1.03,0.0,9000.0,3048.0,0.0,False,False,False,False,False,,409.3994596361189,1.0
33659,1.03,0.0,5000.0,3048.0,0.0,False,True,False,False,False,,1306.4272101985914,5.0
33660,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33661,2.06,0.0,9000.0,518.0,8.0,True,False,False,True,False,,,
33662,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,503.3266412562283,1.0
33663,1.03,0.0,8000.0,3048.0,0.0,False,True,False,False,False,,1569.6978863040988,8.0
33664,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33665,1.03,0.0,6000.0,3048.0,0.0,False,True,False,False,False,,9.213449150893016,1.0
33666,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33667,1.03,0.0,8000.0,3048.0,4.0,False,True,False,False,False,Weather,1658.6861159700177,8.0
33668,7.2,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33669,6.69,0.0,900.0,122.0,8.0,True,False,False,True,False,,124.7284357900565,1.0
33670,0.51,0.0,100.0,0.0,6.0,False,True,False,False,False,Weather,491.9099268533327,4.0
33671,1.03,0.0,300.0,30.0,6.0,False,True,False,False,False,Weather,481.98146618748194,3.0
33672,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33673,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,22.680772925437967,1.0
33674,5.14,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33675,6.69,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33676,6.69,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33677,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33678,2.57,0.0,9999.0,518.0,8.0,False,False,False,False,False,,220.3264842635308,1.0
33679,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2197.900462374105,12.0
33680,6.17,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33681,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,235.62882380482256,2.0
33682,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33683,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,49.60865455171543,1.0
33684,0.51,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,53.17609570209697,1.0
33685,0.51,0.0,6000.0,3048.0,0.0,False,False,False,False,False,Weather,166.99515131051888,1.0
33686,5.66,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33687,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,163.98275624831186,2.0
33688,2.57,0.0,9999.0,396.0,6.0,False,False,False,False,False,,116.80660231058113,1.0
33689,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33690,0.51,0.0,300.0,0.0,6.0,False,True,False,False,False,Weather,6125.028002973506,16.0
33691,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,,
33692,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33693,1.03,0.0,1200.0,30.0,6.0,False,True,False,False,False,Weather,3106.320620763493,9.0
33694,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,642.6332981084673,1.0
33695,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33696,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,85.08281562623735,1.0
33697,0.51,0.0,1500.0,3048.0,2.0,False,True,False,False,False,Weather,3601.706136143614,7.0
33698,1.03,0.0,800.0,91.0,6.0,False,True,False,False,False,,257.5952593332488,1.0
33699,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,223.67573936204036,1.0
33700,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33701,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33702,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.72188856971742,1.0
33703,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,101.96477623343176,1.0
33704,4.63,0.0,9999.0,549.0,8.0,False,False,False,False,False,,263.44130488004606,1.0
33705,4.12,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33706,0.51,0.0,1500.0,3048.0,4.0,False,True,False,False,False,Weather,3870.502290964865,11.0
33707,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,129.91443023939578,2.0
33708,0.51,0.0,2500.0,3048.0,2.0,False,True,False,False,False,Weather,3882.795917421547,15.0
33709,4.12,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33710,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,983.922734113463,8.0
33711,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,,
33712,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,568.9738417929693,4.0
33713,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,79.61216202895005,1.0
33714,2.06,0.0,6000.0,3048.0,2.0,False,True,False,False,False,Weather,6313.565522845206,16.0
33715,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33716,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,59.14955426623166,1.0
33717,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,66.00634156625256,2.0
33718,0.51,0.0,6000.0,3048.0,2.0,False,True,False,False,False,Weather,4311.1374978081685,15.0
33719,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,30.548677045889445,1.0
33720,1.54,0.0,5000.0,3048.0,2.0,False,True,False,False,False,Weather,1352.7480026839253,7.0
33721,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,24.216175593645257,1.0
33722,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,99.00447179415453,2.0
33723,2.57,0.0,6000.0,3048.0,2.0,False,True,False,False,False,Weather,4652.498498646537,12.0
33724,1.54,0.0,6000.0,3048.0,0.0,False,True,False,False,False,Weather,4866.193715831113,16.0
33725,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,86.37212642609983,1.0
33726,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,468.3693806876264,3.0
33727,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,120.12904515713868,1.0
33728,1.03,0.0,6000.0,3048.0,2.0,False,True,False,False,False,Weather,4074.973826951738,13.0
33729,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33730,0.51,0.0,4700.0,3048.0,0.0,False,True,False,False,False,Weather,135.54179235000916,1.0
33731,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33732,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,250.97414697357243,2.0
33733,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33734,0.0,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,80.08232799086218,1.0
33735,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,188.1235128299297,2.0
33736,3.09,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33737,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,127.94595368512486,1.0
33738,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.45833101188174,1.0
33739,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,27.992658217725936,1.0
33740,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,98.977895363076,1.0
33741,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,325.94524294573546,2.0
33742,1.54,0.0,9999.0,1219.0,6.0,False,False,False,False,False,,50.57589511383832,1.0
33743,2.06,0.0,9999.0,1219.0,6.0,False,False,False,False,False,,246.3166909082875,2.0
33744,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,105.92137796322604,1.0
33745,5.14,0.0,1200.0,61.0,6.0,False,True,False,False,False,,252.93864458087987,1.0
33746,1.03,0.0,5000.0,853.0,8.0,True,True,False,True,False,,,
33747,1.03,0.0,4700.0,762.0,8.0,False,True,False,False,False,,,
33748,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.5035574002311,1.0
33749,1.54,0.0,400.0,30.0,6.0,False,True,False,False,False,,1601.0256647706526,2.0
33750,3.6,0.0,9999.0,1250.0,8.0,False,False,False,False,False,,240.2835603252357,1.0
33751,3.09,0.0,9999.0,213.0,8.0,True,False,False,False,False,,771.7236122367722,1.0
33752,3.09,0.0,9999.0,671.0,6.0,False,False,False,False,False,,470.15868780967054,2.0
33753,1.03,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33754,5.14,0.0,9999.0,640.0,6.0,False,False,False,False,False,,202.21006566002677,1.0
33755,1.03,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,,
33756,0.51,0.0,400.0,30.0,8.0,False,True,False,False,False,,451.7570212399501,1.0
33757,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,103.25757784601127,1.0
33758,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,246.37632894578783,1.0
33759,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,678.1418264750423,2.0
33760,8.75,14.4,9999.0,762.0,6.0,False,False,False,False,False,,,
33761,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,137.75005555334442,1.0
33762,0.51,0.0,350.0,30.0,8.0,False,True,False,False,False,Weather,3078.381196903447,6.0
33763,1.03,0.0,500.0,30.0,8.0,False,True,False,False,False,Weather,855.6942149772616,2.0
33764,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33765,8.75,14.4,9999.0,732.0,6.0,False,False,False,False,False,,,
33766,1.54,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,464.0496074059548,2.0
33767,2.57,0.0,3200.0,152.0,6.0,False,True,False,False,False,,,
33768,0.51,0.0,500.0,30.0,6.0,False,True,False,False,False,Weather,140.97538029860084,1.0
33769,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,107.1424832029191,1.0
33770,0.0,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,81.02696832307156,1.0
33771,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,34.44692673786622,1.0
33772,1.03,0.0,300.0,30.0,6.0,False,True,False,False,False,Weather,1279.0573318138938,5.0
33773,4.12,0.0,9999.0,945.0,8.0,False,False,False,False,False,,219.01069556367284,2.0
33774,2.06,0.0,6000.0,3048.0,4.0,False,False,False,False,False,Weather,1550.3607094329582,4.0
33775,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,759.5425384273738,5.0
33776,2.57,0.0,9999.0,792.0,8.0,False,False,False,False,False,,,
33777,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,121.713719153061,2.0
33778,2.06,0.0,9999.0,610.0,8.0,False,False,False,False,False,Weather,,
33779,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,110.60254272518902,1.0
33780,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.29416178856331,1.0
33781,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,21.167750656342815,1.0
33782,4.63,0.0,9999.0,518.0,8.0,False,False,False,False,False,Weather,,
33783,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,109.61155755974414,1.0
33784,4.63,0.0,9999.0,549.0,8.0,False,False,False,False,False,Weather,1906.755480988894,3.0
33785,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,149.1131377353271,1.0
33786,1.03,0.0,9999.0,1524.0,6.0,False,False,False,False,False,,24.80747070953721,1.0
33787,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,444.1707373885044,3.0
33788,0.51,0.0,9999.0,792.0,8.0,False,False,False,False,False,,,
33789,4.12,0.0,9999.0,518.0,8.0,False,False,False,False,False,Weather,909.7148857134094,3.0
33790,2.57,0.0,9999.0,671.0,6.0,False,False,False,False,False,,126.51524259562424,1.0
33791,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,720.3264092982191,4.0
33792,8.23,0.0,9999.0,823.0,6.0,False,False,False,False,False,,,
33793,1.54,0.0,8000.0,3048.0,4.0,True,False,False,False,False,,39.80018824532637,1.0
33794,3.09,8.75,8000.0,3048.0,4.0,True,False,False,False,False,,193.9455296427271,1.0
33795,1.03,0.0,9999.0,792.0,8.0,False,False,False,False,False,,,
33796,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,41.49986359034463,1.0
33797,2.06,0.0,9999.0,1829.0,6.0,False,False,False,False,False,,56.12535199115399,1.0
33798,8.75,13.89,9999.0,853.0,6.0,False,False,False,False,False,,,
33799,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1200.1718918471863,5.0
33800,2.06,0.0,9999.0,853.0,6.0,False,False,False,False,False,,,
33801,2.57,7.72,9999.0,3048.0,0.0,False,False,False,False,False,Other,341.3049945010545,4.0
33802,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,78.68762482559049,1.0
33803,1.54,0.0,9999.0,1524.0,6.0,False,False,False,False,False,,81.10401908522289,1.0
33804,2.06,0.0,9999.0,823.0,8.0,False,False,False,False,False,,,
33805,2.06,0.0,9999.0,884.0,6.0,False,False,False,False,False,,1109.8654058217626,3.0
33806,2.06,0.0,9999.0,823.0,8.0,False,False,False,False,False,,,
